periodo_denuncia,anio_denuncia,fecha_descarga,distrito_fiscal,especialidad,tipo_caso,generico,subgenerico,articulo,des_articulo,cantidad,ubigeo_pjfs,dpto_pjfs,prov_pjfs,dist_pjfs,fecha_corte
ENERO - MAYO,2023,06/06/2023,AMAZONAS,PENAL,DENUNCIA,CONTRA LA FAMILIA,ATENTADOS CONTRA LA PATRIA POTESTAD,147,Sustracción de menor,38,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,19/06/2023
ENERO - MAYO,2023,06/06/2023,AMAZONAS,PENAL,DENUNCIA,CONTRA LA FAMILIA,ATENTADOS CONTRA LA PATRIA POTESTAD,148,Inducción a la fuga de menor,45,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,19/06/2023
ENERO - MAYO,2023,06/06/2023,AMAZONAS,PENAL,DENUNCIA,CONTRA LA FAMILIA,OMISION DE ASISTENCIA FAMILIAR,149,Omisión de prestación de alimentos,654,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,19/06/2023
ENERO - MAYO,2023,06/06/2023,AMAZONAS,PENAL,DENUNCIA,CONTRA LA FAMILIA,OMISION DE ASISTENCIA FAMILIAR,150,Abandono de mujer gestante y en situación crítica,1,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,19/06/2023
ENERO - MAYO,2023,06/06/2023,AMAZONAS,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,DISPOSICIONES COMUNES,438,Falsedad genérica (disposiciones comunes),21,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,19/06/2023
ENERO - MAYO,2023,06/06/2023,AMAZONAS,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,DISPOSICIONES COMUNES,S/Art,DISPOSICIONES COMUNES,1,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,19/06/2023
ENERO - MAYO,2023,06/06/2023,AMAZONAS,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,FALSIFICACION DE DOCUMENTOS EN GENERAL,427,Falsificación de documentos,58,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,19/06/2023
ENERO - MAYO,2023,06/06/2023,AMAZONAS,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,FALSIFICACION DE DOCUMENTOS EN GENERAL,428,Falsedad ideológica,38,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,19/06/2023
ENERO - MAYO,2023,06/06/2023,AMAZONAS,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,FALSIFICACION DE DOCUMENTOS EN GENERAL,429,Omisión de consignar declaraciones en documentos,1,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,19/06/2023
ENERO - MAYO,2023,06/06/2023,AMAZONAS,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,FALSIFICACION DE DOCUMENTOS EN GENERAL,S/Art,FALSIFICACIÓN DE DOCUMENTOS EN GENERAL,1,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,19/06/2023
ENERO - MAYO,2023,06/06/2023,AMAZONAS,PENAL,DENUNCIA,CONTRA LA HUMANIDAD,DESAPARICION FORZADA,320,Desaparición forzada de personas,10,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,19/06/2023
ENERO - MAYO,2023,06/06/2023,AMAZONAS,PENAL,DENUNCIA,CONTRA LA HUMANIDAD,DISCRIMINACION,323,Discriminación e incitación a la discriminación,3,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,19/06/2023
ENERO - MAYO,2023,06/06/2023,AMAZONAS,PENAL,DENUNCIA,CONTRA LA LIBERTAD,CONTRA LA LIBERTAD (Sin especificar delito subgenérico),S/Art,CONTRA LA LIBERTAD,2,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,19/06/2023
ENERO - MAYO,2023,06/06/2023,AMAZONAS,PENAL,DENUNCIA,CONTRA LA LIBERTAD,OFENSAS AL PUDOR PUBLICO,183,Exhibiciones y publicaciones obscenas,4,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,19/06/2023
ENERO - MAYO,2023,06/06/2023,AMAZONAS,PENAL,DENUNCIA,CONTRA LA LIBERTAD,PROXENETISMO,181,Proxenetismo.,1,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,19/06/2023
ENERO - MAYO,2023,06/06/2023,AMAZONAS,PENAL,DENUNCIA,CONTRA LA LIBERTAD,PROXENETISMO,S/Art,PROXENETISMO,1,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,19/06/2023
ENERO - MAYO,2023,06/06/2023,AMAZONAS,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE DOMICILIO,159,Violación de domicilio,26,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,19/06/2023
ENERO - MAYO,2023,06/06/2023,AMAZONAS,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE DOMICILIO,S/Art,VIOLACION DE DOMICILIO,4,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,19/06/2023
ENERO - MAYO,2023,06/06/2023,AMAZONAS,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA INTIMIDAD,154-B,"Difusión de imágenes, materiales audiovisuales o audios con contenido sexual",3,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,19/06/2023
ENERO - MAYO,2023,06/06/2023,AMAZONAS,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD DE TRABAJO,168-A,Atentado contra las condiciones de seguridad y salud en el trabajo,1,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,19/06/2023
ENERO - MAYO,2023,06/06/2023,AMAZONAS,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD PERSONAL,151,Coacción,59,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,19/06/2023
ENERO - MAYO,2023,06/06/2023,AMAZONAS,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD PERSONAL,151-A,Acoso,35,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,19/06/2023
ENERO - MAYO,2023,06/06/2023,AMAZONAS,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD PERSONAL,152,Secuestro,26,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,19/06/2023
ENERO - MAYO,2023,06/06/2023,AMAZONAS,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD PERSONAL,S/Art,VIOLACIÓN DE LA LIBERTAD PERSONAL,1,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,19/06/2023
ENERO - MAYO,2023,06/06/2023,AMAZONAS,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,170,Violación sexual,47,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,19/06/2023
ENERO - MAYO,2023,06/06/2023,AMAZONAS,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,171,Violación de persona en estado de inconsciencia o en la imposibilidad de resistir,1,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,19/06/2023
ENERO - MAYO,2023,06/06/2023,AMAZONAS,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,172,Violación de persona en incapacidad de dar su libre consentimiento,7,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,19/06/2023
ENERO - MAYO,2023,06/06/2023,AMAZONAS,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,173,Violación sexual de menor de edad,65,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,19/06/2023
ENERO - MAYO,2023,06/06/2023,AMAZONAS,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,175,Violación sexual mediante engaño,12,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,19/06/2023
ENERO - MAYO,2023,06/06/2023,AMAZONAS,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,176,"Tocamientos, actos de connotación sexual o actos libidinosos sin consentimiento",42,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,19/06/2023
ENERO - MAYO,2023,06/06/2023,AMAZONAS,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,176-A,"Tocamientos, actos de connotación sexual o actos libidinosos en agravio de menores",34,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,19/06/2023
ENERO - MAYO,2023,06/06/2023,AMAZONAS,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,176-B,Acoso sexual,31,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,19/06/2023
ENERO - MAYO,2023,06/06/2023,AMAZONAS,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,176-C,Chantaje sexual,3,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,19/06/2023
ENERO - MAYO,2023,06/06/2023,AMAZONAS,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,177,Formas agravadas,3,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,19/06/2023
ENERO - MAYO,2023,06/06/2023,AMAZONAS,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,S/Art,VIOLACIÓN DE LA LIBERTAD SEXUAL,2,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,19/06/2023
ENERO - MAYO,2023,06/06/2023,AMAZONAS,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DEL SECRETO DE LAS COMUNICAC.,161,Violación de correspondencia,1,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,19/06/2023
ENERO - MAYO,2023,06/06/2023,AMAZONAS,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)",288,"Producción, comercialización o tráfico ilícito de alimentos y otros productos destinados al uso o consumo humano",1,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,19/06/2023
ENERO - MAYO,2023,06/06/2023,AMAZONAS,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)",288-B,Uso de productos tóxicos o peligrosos,1,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,19/06/2023
ENERO - MAYO,2023,06/06/2023,AMAZONAS,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)",289,Propagación de enfermedad peligrosa o contagiosa,1,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,19/06/2023
ENERO - MAYO,2023,06/06/2023,AMAZONAS,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)",294-B,"Comercialización de productos farmacéuticos, dispositivos médicos o productos sanitarios sin garantía de buen estado",1,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,19/06/2023
ENERO - MAYO,2023,06/06/2023,AMAZONAS,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)",296,Promoción o favorecimiento al Tráfico Ilícito de Drogas y otros,27,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,19/06/2023
ENERO - MAYO,2023,06/06/2023,AMAZONAS,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)",296-A,Comercialización y cultivo de amapola y marihuana y su siembra compulsiva,5,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,19/06/2023
ENERO - MAYO,2023,06/06/2023,AMAZONAS,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)",296-B,Tráfico Ilícito de Insumos Químicos y Productos Fiscalizados.,4,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,19/06/2023
ENERO - MAYO,2023,06/06/2023,AMAZONAS,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)",297,Formas agravadas,1,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,19/06/2023
ENERO - MAYO,2023,06/06/2023,AMAZONAS,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)",298,Microcomercialización o microproducción,8,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,19/06/2023
ENERO - MAYO,2023,06/06/2023,AMAZONAS,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)",299,Posesión no punible,1,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,19/06/2023
ENERO - MAYO,2023,06/06/2023,AMAZONAS,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LA SALUD PUBLICA (CONTAMINACION Y PROPAGACION, TRAFICO ILICITO DE DROGAS)",S/Art,DELITOS CONTRA LA SALUD PÚBLICA,1,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,19/06/2023
ENERO - MAYO,2023,06/06/2023,AMAZONAS,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,"CONTRA LOS MEDIOS DE TRANSP., COMUNIC. Y OTROS SERV. PÚBLICOS",281,Atentado contra la seguridad común,1,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,19/06/2023
ENERO - MAYO,2023,06/06/2023,AMAZONAS,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,DELITO DE PELIGRO COMUN,273,Peligro por medio de incendio o explosión,1,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,19/06/2023
ENERO - MAYO,2023,06/06/2023,AMAZONAS,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,DELITO DE PELIGRO COMUN,273-A,Producción de peligro en el servicio público de transporte de pasajeros,1,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,19/06/2023
ENERO - MAYO,2023,06/06/2023,AMAZONAS,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,DELITO DE PELIGRO COMUN,274,Conducción en estado de ebriedad o drogadicción,178,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,19/06/2023
ENERO - MAYO,2023,06/06/2023,AMAZONAS,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,DELITO DE PELIGRO COMUN,279,"Fabricación, suministro o tenencia de materiales peligrosos",11,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,19/06/2023
ENERO - MAYO,2023,06/06/2023,AMAZONAS,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,DELITO DE PELIGRO COMUN,279-A,"Producción, desarrollo y comercialización ilegal de armas químicas",1,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,19/06/2023
ENERO - MAYO,2023,06/06/2023,AMAZONAS,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,DELITO DE PELIGRO COMUN,279-C,Tráfico de productos pirotécnicos,1,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,19/06/2023
ENERO - MAYO,2023,06/06/2023,AMAZONAS,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,DELITO DE PELIGRO COMUN,279-E,"Ensamblado, comercialización y utilización, en el servicio público, de transporte de omnibuses sobre chasis de camión",8,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,19/06/2023
ENERO - MAYO,2023,06/06/2023,AMAZONAS,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,DELITO DE PELIGRO COMUN,279-F,Uso de armas en estado de ebriedad o drogadicción,1,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,19/06/2023
ENERO - MAYO,2023,06/06/2023,AMAZONAS,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,DELITO DE PELIGRO COMUN,279-G,"Fabricación, comercialización, uso o porte de armas",11,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,19/06/2023
ENERO - MAYO,2023,06/06/2023,AMAZONAS,PENAL,DENUNCIA,CONTRA LA SEGURIDAD PUBLICA,DELITO DE PELIGRO COMUN,S/Art,DELITOS DE PELIGRO COMÚN ,4,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,19/06/2023
ENERO - MAYO,2023,06/06/2023,AMAZONAS,PENAL,DENUNCIA,CONTRA LA TRANQUILIDAD PUBLICA,DECRETO LEY 25475 (TERRORISMO),S/Art,DECRETO LEY 25475 (TERRORISMO),1,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,19/06/2023
ENERO - MAYO,2023,06/06/2023,AMAZONAS,PENAL,DENUNCIA,CONTRA LA TRANQUILIDAD PUBLICA,DELITOS CONTRA LA PAZ PUBLICA,315,Disturbios,2,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,19/06/2023
ENERO - MAYO,2023,06/06/2023,AMAZONAS,PENAL,DENUNCIA,CONTRA LA TRANQUILIDAD PUBLICA,DELITOS CONTRA LA PAZ PUBLICA,317,Organización Criminal,13,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,19/06/2023
ENERO - MAYO,2023,06/06/2023,AMAZONAS,PENAL,DENUNCIA,CONTRA LA TRANQUILIDAD PUBLICA,DELITOS CONTRA LA PAZ PUBLICA,317-A,Marcaje o reglaje,1,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,19/06/2023
ENERO - MAYO,2023,06/06/2023,AMAZONAS,PENAL,DENUNCIA,CONTRA LA TRANQUILIDAD PUBLICA,DELITOS CONTRA LA PAZ PUBLICA,S/Art,DELITOS CONTRA LA PAZ PÚBLICA,1,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,19/06/2023
ENERO - MAYO,2023,06/06/2023,AMAZONAS,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,ABORTO,114,Autoaborto,3,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,19/06/2023
ENERO - MAYO,2023,06/06/2023,AMAZONAS,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,ABORTO,116,Aborto sin consentimiento,3,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,19/06/2023
ENERO - MAYO,2023,06/06/2023,AMAZONAS,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,ABORTO,118,Aborto preterintencional,2,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,19/06/2023
ENERO - MAYO,2023,06/06/2023,AMAZONAS,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,CONTRA LA VIDA/EL CUERPO Y LA SALUD (Sin especificar delito subgenérico),S/Art,"DELITOS CONTRA LA VIDA, EL CUERPO Y  LA  SALUD",2,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,19/06/2023
ENERO - MAYO,2023,06/06/2023,AMAZONAS,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,EXPOSICION A PELIGRO O ABANDONO DE PERSONAS EN PELIGRO,125,Exposición o abandono peligrosos,9,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,19/06/2023
ENERO - MAYO,2023,06/06/2023,AMAZONAS,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,EXPOSICION A PELIGRO O ABANDONO DE PERSONAS EN PELIGRO,128,Exposición a peligro de persona dependiente,4,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,19/06/2023
ENERO - MAYO,2023,06/06/2023,AMAZONAS,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,EXPOSICION A PELIGRO O ABANDONO DE PERSONAS EN PELIGRO,129,Formas agravadas (Art. 125 y 128),1,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,19/06/2023
ENERO - MAYO,2023,06/06/2023,AMAZONAS,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,HOMICIDIO,106,Homicidio Simple,49,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,19/06/2023
ENERO - MAYO,2023,06/06/2023,AMAZONAS,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,HOMICIDIO,107,Parricidio,1,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,19/06/2023
ENERO - MAYO,2023,06/06/2023,AMAZONAS,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,HOMICIDIO,108,Homicidio calificado,5,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,19/06/2023
ENERO - MAYO,2023,06/06/2023,AMAZONAS,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,HOMICIDIO,108-B,Feminicidio,4,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,19/06/2023
ENERO - MAYO,2023,06/06/2023,AMAZONAS,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,HOMICIDIO,108-D,La conspiración y el ofrecimiento para el delito de sicariato,1,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,19/06/2023
ENERO - MAYO,2023,06/06/2023,AMAZONAS,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,HOMICIDIO,111,Homicidio Culposo,22,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,19/06/2023
ENERO - MAYO,2023,06/06/2023,AMAZONAS,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,HOMICIDIO,113,Instigación o ayuda al suicidio,3,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,19/06/2023
ENERO - MAYO,2023,06/06/2023,AMAZONAS,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,HOMICIDIO,S/Art,HOMICIDIO,4,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,19/06/2023
ENERO - MAYO,2023,06/06/2023,AMAZONAS,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,LESIONES,121,Lesiones graves,24,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,19/06/2023
ENERO - MAYO,2023,06/06/2023,AMAZONAS,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,LESIONES,121-B,Lesiones graves por violencia contra las mujeres e integrantes del grupo familiar,14,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,19/06/2023
ENERO - MAYO,2023,06/06/2023,AMAZONAS,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,LESIONES,122,Lesiones leves,265,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,19/06/2023
ENERO - MAYO,2023,06/06/2023,AMAZONAS,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,LESIONES,122-B,Agresiones en contra de las mujeres o integrantes del grupo familiar,1227,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,19/06/2023
ENERO - MAYO,2023,06/06/2023,AMAZONAS,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,LESIONES,123,Lesiones preterintencionales con resultado fortuito,40,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,19/06/2023
ENERO - MAYO,2023,06/06/2023,AMAZONAS,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,LESIONES,124,Lesiones Culposas,127,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,19/06/2023
ENERO - MAYO,2023,06/06/2023,AMAZONAS,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,LESIONES,124-A,Daños al Concebido,1,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,19/06/2023
ENERO - MAYO,2023,06/06/2023,AMAZONAS,PENAL,DENUNCIA,CONTRA LA VIDA/EL CUERPO Y LA SALUD,LESIONES,S/Art,LESIONES,106,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,19/06/2023
ENERO - MAYO,2023,06/06/2023,AMAZONAS,PENAL,DENUNCIA,CONTRA LA VOLUNTAD POPULAR,DELITOS CONTRA EL DERECHO AL SUFRAGIO,355,Impedimento del ejercicio de derecho de sufragio,1,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,19/06/2023
ENERO - MAYO,2023,06/06/2023,AMAZONAS,PENAL,DENUNCIA,CONTRA LA VOLUNTAD POPULAR,DELITOS CONTRA EL DERECHO AL SUFRAGIO,359,Atentados contra el derecho de sufragio,6,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,19/06/2023
ENERO - MAYO,2023,06/06/2023,AMAZONAS,PENAL,DENUNCIA,D.LEG 813. LEY PENAL TRIBUTARIA,DEFRAUDACION TRIBUTARIA,5-C,Defraudación tributaria (D.L. 813),1,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,19/06/2023
ENERO - MAYO,2023,06/06/2023,AMAZONAS,PENAL,DENUNCIA,D.LEG. 1106 LAVADO DE ACTIVOS,LAVADO DE ACTIVOS,2,Actos de ocultamiento y tenencia,3,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,19/06/2023
ENERO - MAYO,2023,06/06/2023,AMAZONAS,PENAL,DENUNCIA,DELITOS AMBIENTALES,DELITOS CONTRA LOS RECURSOS NATURALES,308,Tráfico ilegal de especies de flora y fauna silvestre,59,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,19/06/2023
ENERO - MAYO,2023,06/06/2023,AMAZONAS,PENAL,DENUNCIA,DELITOS AMBIENTALES,DELITOS CONTRA LOS RECURSOS NATURALES,308-C,Depredación de flora y fauna silvestre,13,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,19/06/2023
ENERO - MAYO,2023,06/06/2023,AMAZONAS,PENAL,DENUNCIA,DELITOS AMBIENTALES,DELITOS CONTRA LOS RECURSOS NATURALES,308-D,Tráfico ilegal de recursos genéticos,1,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,19/06/2023
ENERO - MAYO,2023,06/06/2023,AMAZONAS,PENAL,DENUNCIA,DELITOS AMBIENTALES,DELITOS CONTRA LOS RECURSOS NATURALES,310,Delitos contra los bosques o formaciones boscosas,20,010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,19/06/2023
